,labels,x,y
2415,GERMINAL CENTRE,20838,25868
2416,GERMINAL CENTRE,20838,25880
2417,GERMINAL CENTRE,20838,25915
2418,GERMINAL CENTRE,20838,25938
2419,GERMINAL CENTRE,20838,25962
2420,GERMINAL CENTRE,20838,25973
2421,GERMINAL CENTRE,20838,25997
2422,GERMINAL CENTRE,20838,26009
2423,GERMINAL CENTRE,20838,26032
2424,GERMINAL CENTRE,20838,26044
2425,GERMINAL CENTRE,20838,26067
2426,GERMINAL CENTRE,20838,26079
2427,GERMINAL CENTRE,20838,26102
2428,GERMINAL CENTRE,20838,26114
2429,GERMINAL CENTRE,20838,26126
2430,GERMINAL CENTRE,20838,26138
2431,GERMINAL CENTRE,20838,26149
2432,GERMINAL CENTRE,20826,26161
2433,GERMINAL CENTRE,20826,26185
2434,GERMINAL CENTRE,20814,26208
2435,GERMINAL CENTRE,20802,26231
2436,GERMINAL CENTRE,20802,26243
2437,GERMINAL CENTRE,20791,26267
2438,GERMINAL CENTRE,20779,26278
2439,GERMINAL CENTRE,20779,26290
2440,GERMINAL CENTRE,20767,26290
2441,GERMINAL CENTRE,20767,26302
2442,GERMINAL CENTRE,20755,26314
2443,GERMINAL CENTRE,20744,26325
2444,GERMINAL CENTRE,20720,26349
2445,GERMINAL CENTRE,20709,26360
2446,GERMINAL CENTRE,20697,26372
2447,GERMINAL CENTRE,20685,26384
2448,GERMINAL CENTRE,20662,26396
2449,GERMINAL CENTRE,20662,26407
2450,GERMINAL CENTRE,20650,26407
2451,GERMINAL CENTRE,20638,26419
2452,GERMINAL CENTRE,20615,26431
2453,GERMINAL CENTRE,20591,26442
2454,GERMINAL CENTRE,20580,26466
2455,GERMINAL CENTRE,20556,26466
2456,GERMINAL CENTRE,20544,26478
2457,GERMINAL CENTRE,20533,26501
2458,GERMINAL CENTRE,20521,26501
2459,GERMINAL CENTRE,20497,26513
2460,GERMINAL CENTRE,20474,26536
2461,GERMINAL CENTRE,20451,26560
2462,GERMINAL CENTRE,20427,26583
2463,GERMINAL CENTRE,20415,26607
2464,GERMINAL CENTRE,20392,26618
2465,GERMINAL CENTRE,20368,26654
2466,GERMINAL CENTRE,20357,26665
2467,GERMINAL CENTRE,20333,26689
2468,GERMINAL CENTRE,20322,26712
2469,GERMINAL CENTRE,20298,26736
2470,GERMINAL CENTRE,20286,26759
2471,GERMINAL CENTRE,20275,26759
2472,GERMINAL CENTRE,20275,26783
2473,GERMINAL CENTRE,20263,26794
2474,GERMINAL CENTRE,20251,26829
2475,GERMINAL CENTRE,20251,26853
2476,GERMINAL CENTRE,20251,26865
2477,GERMINAL CENTRE,20239,26876
2478,GERMINAL CENTRE,20216,26912
2479,GERMINAL CENTRE,20216,26947
2480,GERMINAL CENTRE,20216,26970
2481,GERMINAL CENTRE,20204,26982
2482,GERMINAL CENTRE,20204,26994
2483,GERMINAL CENTRE,20193,27017
2484,GERMINAL CENTRE,20181,27041
2485,GERMINAL CENTRE,20181,27076
2486,GERMINAL CENTRE,20181,27087
2487,GERMINAL CENTRE,20169,27111
2488,GERMINAL CENTRE,20146,27134
2489,GERMINAL CENTRE,20146,27158
2490,GERMINAL CENTRE,20134,27181
2491,GERMINAL CENTRE,20122,27216
2492,GERMINAL CENTRE,20099,27240
2493,GERMINAL CENTRE,20099,27263
2494,GERMINAL CENTRE,20075,27299
2495,GERMINAL CENTRE,20064,27334
2496,GERMINAL CENTRE,20052,27357
2497,GERMINAL CENTRE,20040,27381
2498,GERMINAL CENTRE,20040,27392
2499,GERMINAL CENTRE,20028,27404
2500,GERMINAL CENTRE,20017,27427
2501,GERMINAL CENTRE,20005,27463
2502,GERMINAL CENTRE,19993,27474
2503,GERMINAL CENTRE,19970,27510
2504,GERMINAL CENTRE,19958,27521
2505,GERMINAL CENTRE,19958,27533
2506,GERMINAL CENTRE,19946,27545
2507,GERMINAL CENTRE,19935,27568
2508,GERMINAL CENTRE,19923,27592
2509,GERMINAL CENTRE,19911,27603
2510,GERMINAL CENTRE,19876,27650
2511,GERMINAL CENTRE,19876,27662
2512,GERMINAL CENTRE,19864,27674
2513,GERMINAL CENTRE,19853,27685
2514,GERMINAL CENTRE,19853,27697
2515,GERMINAL CENTRE,19829,27709
2516,GERMINAL CENTRE,19817,27721
2517,GERMINAL CENTRE,19806,27732
2518,GERMINAL CENTRE,19782,27744
2519,GERMINAL CENTRE,19782,27756
2520,GERMINAL CENTRE,19770,27756
2521,GERMINAL CENTRE,19759,27779
2522,GERMINAL CENTRE,19747,27779
2523,GERMINAL CENTRE,19747,27791
2524,GERMINAL CENTRE,19700,27826
2525,GERMINAL CENTRE,19688,27826
2526,GERMINAL CENTRE,19665,27850
2527,GERMINAL CENTRE,19653,27861
2528,GERMINAL CENTRE,19630,27873
2529,GERMINAL CENTRE,19595,27885
2530,GERMINAL CENTRE,19595,27897
2531,GERMINAL CENTRE,19559,27897
2532,GERMINAL CENTRE,19548,27908
2533,GERMINAL CENTRE,19524,27932
2534,GERMINAL CENTRE,19477,27943
2535,GERMINAL CENTRE,19442,27967
2536,GERMINAL CENTRE,19395,27979
2537,GERMINAL CENTRE,19383,27979
2538,GERMINAL CENTRE,19360,28002
2539,GERMINAL CENTRE,19337,28014
2540,GERMINAL CENTRE,19313,28014
2541,GERMINAL CENTRE,19290,28026
2542,GERMINAL CENTRE,19254,28037
2543,GERMINAL CENTRE,19196,28061
2544,GERMINAL CENTRE,19137,28072
2545,GERMINAL CENTRE,19102,28084
2546,GERMINAL CENTRE,19079,28096
2547,GERMINAL CENTRE,19067,28096
2548,GERMINAL CENTRE,19055,28096
2549,GERMINAL CENTRE,19032,28096
2550,GERMINAL CENTRE,18985,28096
2551,GERMINAL CENTRE,18914,28096
2552,GERMINAL CENTRE,18879,28096
2553,GERMINAL CENTRE,18868,28096
2554,GERMINAL CENTRE,18856,28096
2555,GERMINAL CENTRE,18844,28096
2556,GERMINAL CENTRE,18821,28084
2557,GERMINAL CENTRE,18821,28072
2558,GERMINAL CENTRE,18785,28049
2559,GERMINAL CENTRE,18774,28037
2560,GERMINAL CENTRE,18750,28026
2561,GERMINAL CENTRE,18727,28014
2562,GERMINAL CENTRE,18715,28002
2563,GERMINAL CENTRE,18692,27990
2564,GERMINAL CENTRE,18692,27979
2565,GERMINAL CENTRE,18680,27967
2566,GERMINAL CENTRE,18656,27943
2567,GERMINAL CENTRE,18656,27932
2568,GERMINAL CENTRE,18645,27920
2569,GERMINAL CENTRE,18645,27908
2570,GERMINAL CENTRE,18621,27885
2571,GERMINAL CENTRE,18621,27861
2572,GERMINAL CENTRE,18610,27838
2573,GERMINAL CENTRE,18610,27826
2574,GERMINAL CENTRE,18610,27791
2575,GERMINAL CENTRE,18586,27744
2576,GERMINAL CENTRE,18586,27721
2577,GERMINAL CENTRE,18586,27697
2578,GERMINAL CENTRE,18586,27685
2579,GERMINAL CENTRE,18586,27662
2580,GERMINAL CENTRE,18586,27639
2581,GERMINAL CENTRE,18586,27603
2582,GERMINAL CENTRE,18586,27580
2583,GERMINAL CENTRE,18586,27556
2584,GERMINAL CENTRE,18586,27533
2585,GERMINAL CENTRE,18586,27498
2586,GERMINAL CENTRE,18586,27463
2587,GERMINAL CENTRE,18586,27427
2588,GERMINAL CENTRE,18598,27392
2589,GERMINAL CENTRE,18621,27357
2590,GERMINAL CENTRE,18633,27322
2591,GERMINAL CENTRE,18645,27299
2592,GERMINAL CENTRE,18656,27263
2593,GERMINAL CENTRE,18656,27240
2594,GERMINAL CENTRE,18668,27205
2595,GERMINAL CENTRE,18680,27181
2596,GERMINAL CENTRE,18692,27158
2597,GERMINAL CENTRE,18715,27123
2598,GERMINAL CENTRE,18715,27099
2599,GERMINAL CENTRE,18739,27076
2600,GERMINAL CENTRE,18750,27029
2601,GERMINAL CENTRE,18774,26982
2602,GERMINAL CENTRE,18785,26958
2603,GERMINAL CENTRE,18797,26923
2604,GERMINAL CENTRE,18832,26876
2605,GERMINAL CENTRE,18856,26829
2606,GERMINAL CENTRE,18868,26806
2607,GERMINAL CENTRE,18891,26759
2608,GERMINAL CENTRE,18903,26747
2609,GERMINAL CENTRE,18903,26712
2610,GERMINAL CENTRE,18926,26665
2611,GERMINAL CENTRE,18950,26654
2612,GERMINAL CENTRE,18961,26607
2613,GERMINAL CENTRE,18985,26571
2614,GERMINAL CENTRE,19008,26525
2615,GERMINAL CENTRE,19020,26501
2616,GERMINAL CENTRE,19043,26454
2617,GERMINAL CENTRE,19067,26431
2618,GERMINAL CENTRE,19090,26372
2619,GERMINAL CENTRE,19102,26360
2620,GERMINAL CENTRE,19125,26325
2621,GERMINAL CENTRE,19137,26290
2622,GERMINAL CENTRE,19161,26267
2623,GERMINAL CENTRE,19172,26243
2624,GERMINAL CENTRE,19208,26208
2625,GERMINAL CENTRE,19231,26173
2626,GERMINAL CENTRE,19254,26149
2627,GERMINAL CENTRE,19266,26126
2628,GERMINAL CENTRE,19290,26114
2629,GERMINAL CENTRE,19301,26079
2630,GERMINAL CENTRE,19325,26056
2631,GERMINAL CENTRE,19348,26020
2632,GERMINAL CENTRE,19360,26009
2633,GERMINAL CENTRE,19395,25985
2634,GERMINAL CENTRE,19407,25962
2635,GERMINAL CENTRE,19442,25927
2636,GERMINAL CENTRE,19477,25903
2637,GERMINAL CENTRE,19501,25868
2638,GERMINAL CENTRE,19512,25856
2639,GERMINAL CENTRE,19536,25833
2640,GERMINAL CENTRE,19571,25786
2641,GERMINAL CENTRE,19606,25762
2642,GERMINAL CENTRE,19641,25727
2643,GERMINAL CENTRE,19653,25715
2644,GERMINAL CENTRE,19677,25704
2645,GERMINAL CENTRE,19688,25680
2646,GERMINAL CENTRE,19724,25657
2647,GERMINAL CENTRE,19735,25657
2648,GERMINAL CENTRE,19782,25633
2649,GERMINAL CENTRE,19806,25622
2650,GERMINAL CENTRE,19853,25598
2651,GERMINAL CENTRE,19876,25575
2652,GERMINAL CENTRE,19923,25551
2653,GERMINAL CENTRE,19946,25540
2654,GERMINAL CENTRE,19981,25516
2655,GERMINAL CENTRE,20005,25504
2656,GERMINAL CENTRE,20017,25493
2657,GERMINAL CENTRE,20052,25493
2658,GERMINAL CENTRE,20087,25469
2659,GERMINAL CENTRE,20122,25458
2660,GERMINAL CENTRE,20157,25446
2661,GERMINAL CENTRE,20193,25434
2662,GERMINAL CENTRE,20204,25434
2663,GERMINAL CENTRE,20228,25422
2664,GERMINAL CENTRE,20239,25422
2665,GERMINAL CENTRE,20263,25422
2666,GERMINAL CENTRE,20286,25422
2667,GERMINAL CENTRE,20345,25411
2668,GERMINAL CENTRE,20380,25411
2669,GERMINAL CENTRE,20392,25411
2670,GERMINAL CENTRE,20439,25411
2671,GERMINAL CENTRE,20462,25411
2672,GERMINAL CENTRE,20474,25411
2673,GERMINAL CENTRE,20486,25411
2674,GERMINAL CENTRE,20509,25411
2675,GERMINAL CENTRE,20521,25411
2676,GERMINAL CENTRE,20556,25422
2677,GERMINAL CENTRE,20580,25434
2678,GERMINAL CENTRE,20603,25434
2679,GERMINAL CENTRE,20615,25446
2680,GERMINAL CENTRE,20638,25469
2681,GERMINAL CENTRE,20650,25469
2682,GERMINAL CENTRE,20673,25493
2683,GERMINAL CENTRE,20685,25504
2684,GERMINAL CENTRE,20697,25528
2685,GERMINAL CENTRE,20709,25540
2686,GERMINAL CENTRE,20720,25551
2687,GERMINAL CENTRE,20720,25563
2688,GERMINAL CENTRE,20744,25598
2689,GERMINAL CENTRE,20744,25610
2690,GERMINAL CENTRE,20755,25645
2691,GERMINAL CENTRE,20767,25669
2692,GERMINAL CENTRE,20779,25680
2693,GERMINAL CENTRE,20779,25692
2694,GERMINAL CENTRE,20779,25704
2695,GERMINAL CENTRE,20791,25715
2696,GERMINAL CENTRE,20791,25727
2697,GERMINAL CENTRE,20791,25739
2698,GERMINAL CENTRE,20802,25751
2699,GERMINAL CENTRE,20802,25762
2700,GERMINAL CENTRE,20802,25774
2701,GERMINAL CENTRE,20802,25786
2702,GERMINAL CENTRE,20802,25798
2703,GERMINAL CENTRE,20802,25809
2704,GERMINAL CENTRE,20802,25821
2705,GERMINAL CENTRE,20802,25833
2706,GERMINAL CENTRE,20802,25844
2707,GERMINAL CENTRE,20802,25856
2708,GERMINAL CENTRE,20802,25868
2709,GERMINAL CENTRE,20838,25868
2710,GERMINAL CENTRE,32282,15455
2711,GERMINAL CENTRE,32270,15455
2712,GERMINAL CENTRE,32235,15431
2713,GERMINAL CENTRE,32223,15431
2714,GERMINAL CENTRE,32211,15431
2715,GERMINAL CENTRE,32188,15431
2716,GERMINAL CENTRE,32176,15431
2717,GERMINAL CENTRE,32164,15431
2718,GERMINAL CENTRE,32153,15431
2719,GERMINAL CENTRE,32106,15431
2720,GERMINAL CENTRE,32071,15443
2721,GERMINAL CENTRE,32047,15455
2722,GERMINAL CENTRE,32012,15478
2723,GERMINAL CENTRE,32000,15478
2724,GERMINAL CENTRE,31989,15490
2725,GERMINAL CENTRE,31965,15502
2726,GERMINAL CENTRE,31953,15514
2727,GERMINAL CENTRE,31930,15525
2728,GERMINAL CENTRE,31895,15537
2729,GERMINAL CENTRE,31883,15549
2730,GERMINAL CENTRE,31871,15549
2731,GERMINAL CENTRE,31860,15560
2732,GERMINAL CENTRE,31848,15572
2733,GERMINAL CENTRE,31824,15584
2734,GERMINAL CENTRE,31813,15596
2735,GERMINAL CENTRE,31801,15607
2736,GERMINAL CENTRE,31789,15619
2737,GERMINAL CENTRE,31766,15619
2738,GERMINAL CENTRE,31766,15631
2739,GERMINAL CENTRE,31754,15631
2740,GERMINAL CENTRE,31742,15643
2741,GERMINAL CENTRE,31742,15654
2742,GERMINAL CENTRE,31719,15678
2743,GERMINAL CENTRE,31707,15689
2744,GERMINAL CENTRE,31707,15713
2745,GERMINAL CENTRE,31684,15736
2746,GERMINAL CENTRE,31672,15760
2747,GERMINAL CENTRE,31672,15772
2748,GERMINAL CENTRE,31660,15795
2749,GERMINAL CENTRE,31660,15807
2750,GERMINAL CENTRE,31649,15830
2751,GERMINAL CENTRE,31649,15842
2752,GERMINAL CENTRE,31637,15865
2753,GERMINAL CENTRE,31625,15889
2754,GERMINAL CENTRE,31613,15912
2755,GERMINAL CENTRE,31602,15947
2756,GERMINAL CENTRE,31602,15959
2757,GERMINAL CENTRE,31590,15971
2758,GERMINAL CENTRE,31578,15994
2759,GERMINAL CENTRE,31566,16018
2760,GERMINAL CENTRE,31566,16030
2761,GERMINAL CENTRE,31566,16053
2762,GERMINAL CENTRE,31555,16088
2763,GERMINAL CENTRE,31543,16112
2764,GERMINAL CENTRE,31531,16123
2765,GERMINAL CENTRE,31520,16147
2766,GERMINAL CENTRE,31520,16159
2767,GERMINAL CENTRE,31520,16170
2768,GERMINAL CENTRE,31520,16182
2769,GERMINAL CENTRE,31520,16194
2770,GERMINAL CENTRE,31508,16217
2771,GERMINAL CENTRE,31508,16229
2772,GERMINAL CENTRE,31508,16252
2773,GERMINAL CENTRE,31496,16264
2774,GERMINAL CENTRE,31496,16288
2775,GERMINAL CENTRE,31496,16299
2776,GERMINAL CENTRE,31496,16311
2777,GERMINAL CENTRE,31484,16334
2778,GERMINAL CENTRE,31484,16358
2779,GERMINAL CENTRE,31484,16370
2780,GERMINAL CENTRE,31484,16393
2781,GERMINAL CENTRE,31484,16416
2782,GERMINAL CENTRE,31484,16440
2783,GERMINAL CENTRE,31484,16452
2784,GERMINAL CENTRE,31484,16475
2785,GERMINAL CENTRE,31484,16499
2786,GERMINAL CENTRE,31484,16534
2787,GERMINAL CENTRE,31484,16557
2788,GERMINAL CENTRE,31484,16604
2789,GERMINAL CENTRE,31484,16616
2790,GERMINAL CENTRE,31484,16651
2791,GERMINAL CENTRE,31484,16663
2792,GERMINAL CENTRE,31484,16686
2793,GERMINAL CENTRE,31484,16710
2794,GERMINAL CENTRE,31484,16733
2795,GERMINAL CENTRE,31484,16768
2796,GERMINAL CENTRE,31484,16780
2797,GERMINAL CENTRE,31484,16803
2798,GERMINAL CENTRE,31484,16839
2799,GERMINAL CENTRE,31484,16862
2800,GERMINAL CENTRE,31484,16874
2801,GERMINAL CENTRE,31484,16897
2802,GERMINAL CENTRE,31484,16909
2803,GERMINAL CENTRE,31484,16944
2804,GERMINAL CENTRE,31496,16979
2805,GERMINAL CENTRE,31496,16991
2806,GERMINAL CENTRE,31508,17015
2807,GERMINAL CENTRE,31508,17026
2808,GERMINAL CENTRE,31520,17061
2809,GERMINAL CENTRE,31520,17097
2810,GERMINAL CENTRE,31531,17108
2811,GERMINAL CENTRE,31531,17120
2812,GERMINAL CENTRE,31531,17132
2813,GERMINAL CENTRE,31531,17155
2814,GERMINAL CENTRE,31543,17167
2815,GERMINAL CENTRE,31555,17190
2816,GERMINAL CENTRE,31566,17202
2817,GERMINAL CENTRE,31566,17237
2818,GERMINAL CENTRE,31578,17249
2819,GERMINAL CENTRE,31578,17261
2820,GERMINAL CENTRE,31590,17284
2821,GERMINAL CENTRE,31602,17296
2822,GERMINAL CENTRE,31602,17308
2823,GERMINAL CENTRE,31625,17343
2824,GERMINAL CENTRE,31637,17366
2825,GERMINAL CENTRE,31649,17390
2826,GERMINAL CENTRE,31660,17401
2827,GERMINAL CENTRE,31684,17425
2828,GERMINAL CENTRE,31695,17448
2829,GERMINAL CENTRE,31719,17484
2830,GERMINAL CENTRE,31719,17495
2831,GERMINAL CENTRE,31719,17507
2832,GERMINAL CENTRE,31742,17542
2833,GERMINAL CENTRE,31766,17577
2834,GERMINAL CENTRE,31766,17601
2835,GERMINAL CENTRE,31778,17613
2836,GERMINAL CENTRE,31789,17636
2837,GERMINAL CENTRE,31801,17671
2838,GERMINAL CENTRE,31813,17695
2839,GERMINAL CENTRE,31813,17706
2840,GERMINAL CENTRE,31824,17730
2841,GERMINAL CENTRE,31836,17742
2842,GERMINAL CENTRE,31836,17765
2843,GERMINAL CENTRE,31848,17788
2844,GERMINAL CENTRE,31860,17800
2845,GERMINAL CENTRE,31860,17812
2846,GERMINAL CENTRE,31871,17835
2847,GERMINAL CENTRE,31871,17847
2848,GERMINAL CENTRE,31883,17871
2849,GERMINAL CENTRE,31895,17906
2850,GERMINAL CENTRE,31895,17929
2851,GERMINAL CENTRE,31906,17941
2852,GERMINAL CENTRE,31918,17964
2853,GERMINAL CENTRE,31918,17988
2854,GERMINAL CENTRE,31942,18035
2855,GERMINAL CENTRE,31953,18058
2856,GERMINAL CENTRE,31965,18070
2857,GERMINAL CENTRE,31965,18093
2858,GERMINAL CENTRE,31977,18117
2859,GERMINAL CENTRE,31989,18152
2860,GERMINAL CENTRE,32024,18211
2861,GERMINAL CENTRE,32035,18246
2862,GERMINAL CENTRE,32059,18293
2863,GERMINAL CENTRE,32082,18340
2864,GERMINAL CENTRE,32094,18386
2865,GERMINAL CENTRE,32118,18422
2866,GERMINAL CENTRE,32141,18469
2867,GERMINAL CENTRE,32164,18504
2868,GERMINAL CENTRE,32188,18551
2869,GERMINAL CENTRE,32211,18586
2870,GERMINAL CENTRE,32235,18621
2871,GERMINAL CENTRE,32247,18656
2872,GERMINAL CENTRE,32270,18691
2873,GERMINAL CENTRE,32317,18750
2874,GERMINAL CENTRE,32329,18762
2875,GERMINAL CENTRE,32352,18785
2876,GERMINAL CENTRE,32352,18797
2877,GERMINAL CENTRE,32352,18809
2878,GERMINAL CENTRE,32364,18820
2879,GERMINAL CENTRE,32387,18832
2880,GERMINAL CENTRE,32387,18844
2881,GERMINAL CENTRE,32399,18856
2882,GERMINAL CENTRE,32411,18856
2883,GERMINAL CENTRE,32422,18856
2884,GERMINAL CENTRE,32458,18867
2885,GERMINAL CENTRE,32469,18879
2886,GERMINAL CENTRE,32481,18902
2887,GERMINAL CENTRE,32528,18926
2888,GERMINAL CENTRE,32540,18938
2889,GERMINAL CENTRE,32551,18949
2890,GERMINAL CENTRE,32563,18961
2891,GERMINAL CENTRE,32575,18961
2892,GERMINAL CENTRE,32610,18985
2893,GERMINAL CENTRE,32622,18996
2894,GERMINAL CENTRE,32645,19008
2895,GERMINAL CENTRE,32669,19031
2896,GERMINAL CENTRE,32692,19055
2897,GERMINAL CENTRE,32716,19067
2898,GERMINAL CENTRE,32751,19090
2899,GERMINAL CENTRE,32774,19113
2900,GERMINAL CENTRE,32786,19113
2901,GERMINAL CENTRE,32798,19125
2902,GERMINAL CENTRE,32809,19125
2903,GERMINAL CENTRE,32821,19137
2904,GERMINAL CENTRE,32845,19137
2905,GERMINAL CENTRE,32856,19160
2906,GERMINAL CENTRE,32868,19172
2907,GERMINAL CENTRE,32891,19172
2908,GERMINAL CENTRE,32915,19184
2909,GERMINAL CENTRE,32927,19196
2910,GERMINAL CENTRE,32938,19207
2911,GERMINAL CENTRE,32962,19207
2912,GERMINAL CENTRE,32997,19219
2913,GERMINAL CENTRE,33009,19219
2914,GERMINAL CENTRE,33056,19254
2915,GERMINAL CENTRE,33067,19254
2916,GERMINAL CENTRE,33079,19254
2917,GERMINAL CENTRE,33114,19254
2918,GERMINAL CENTRE,33126,19254
2919,GERMINAL CENTRE,33138,19254
2920,GERMINAL CENTRE,33149,19254
2921,GERMINAL CENTRE,33196,19254
2922,GERMINAL CENTRE,33232,19254
2923,GERMINAL CENTRE,33267,19254
2924,GERMINAL CENTRE,33290,19254
2925,GERMINAL CENTRE,33302,19254
2926,GERMINAL CENTRE,33325,19254
2927,GERMINAL CENTRE,33337,19254
2928,GERMINAL CENTRE,33361,19254
2929,GERMINAL CENTRE,33372,19254
2930,GERMINAL CENTRE,33407,19254
2931,GERMINAL CENTRE,33454,19254
2932,GERMINAL CENTRE,33490,19254
2933,GERMINAL CENTRE,33525,19242
2934,GERMINAL CENTRE,33536,19242
2935,GERMINAL CENTRE,33560,19231
2936,GERMINAL CENTRE,33572,19231
2937,GERMINAL CENTRE,33595,19231
2938,GERMINAL CENTRE,33630,19207
2939,GERMINAL CENTRE,33642,19196
2940,GERMINAL CENTRE,33689,19184
2941,GERMINAL CENTRE,33712,19172
2942,GERMINAL CENTRE,33736,19149
2943,GERMINAL CENTRE,33759,19149
2944,GERMINAL CENTRE,33771,19137
2945,GERMINAL CENTRE,33783,19113
2946,GERMINAL CENTRE,33818,19090
2947,GERMINAL CENTRE,33830,19078
2948,GERMINAL CENTRE,33853,19055
2949,GERMINAL CENTRE,33865,19031
2950,GERMINAL CENTRE,33900,19008
2951,GERMINAL CENTRE,33912,18985
2952,GERMINAL CENTRE,33923,18973
2953,GERMINAL CENTRE,33935,18949
2954,GERMINAL CENTRE,33947,18938
2955,GERMINAL CENTRE,33959,18914
2956,GERMINAL CENTRE,33982,18891
2957,GERMINAL CENTRE,33994,18867
2958,GERMINAL CENTRE,34005,18832
2959,GERMINAL CENTRE,34017,18820
2960,GERMINAL CENTRE,34029,18785
2961,GERMINAL CENTRE,34041,18738
2962,GERMINAL CENTRE,34052,18727
2963,GERMINAL CENTRE,34064,18703
2964,GERMINAL CENTRE,34076,18680
2965,GERMINAL CENTRE,34076,18644
2966,GERMINAL CENTRE,34088,18621
2967,GERMINAL CENTRE,34099,18598
2968,GERMINAL CENTRE,34099,18562
2969,GERMINAL CENTRE,34099,18539
2970,GERMINAL CENTRE,34111,18504
2971,GERMINAL CENTRE,34111,18480
2972,GERMINAL CENTRE,34123,18422
2973,GERMINAL CENTRE,34134,18375
2974,GERMINAL CENTRE,34146,18328
2975,GERMINAL CENTRE,34146,18304
2976,GERMINAL CENTRE,34146,18293
2977,GERMINAL CENTRE,34146,18257
2978,GERMINAL CENTRE,34146,18234
2979,GERMINAL CENTRE,34146,18199
2980,GERMINAL CENTRE,34146,18187
2981,GERMINAL CENTRE,34146,18164
2982,GERMINAL CENTRE,34146,18152
2983,GERMINAL CENTRE,34146,18129
2984,GERMINAL CENTRE,34146,18093
2985,GERMINAL CENTRE,34146,18082
2986,GERMINAL CENTRE,34146,18046
2987,GERMINAL CENTRE,34146,18011
2988,GERMINAL CENTRE,34146,17976
2989,GERMINAL CENTRE,34146,17941
2990,GERMINAL CENTRE,34146,17906
2991,GERMINAL CENTRE,34146,17882
2992,GERMINAL CENTRE,34146,17859
2993,GERMINAL CENTRE,34146,17824
2994,GERMINAL CENTRE,34146,17812
2995,GERMINAL CENTRE,34146,17788
2996,GERMINAL CENTRE,34146,17765
2997,GERMINAL CENTRE,34146,17730
2998,GERMINAL CENTRE,34146,17718
2999,GERMINAL CENTRE,34146,17683
3000,GERMINAL CENTRE,34146,17648
3001,GERMINAL CENTRE,34146,17613
3002,GERMINAL CENTRE,34146,17566
3003,GERMINAL CENTRE,34146,17507
3004,GERMINAL CENTRE,34146,17437
3005,GERMINAL CENTRE,34146,17390
3006,GERMINAL CENTRE,34146,17355
3007,GERMINAL CENTRE,34146,17296
3008,GERMINAL CENTRE,34146,17261
3009,GERMINAL CENTRE,34134,17237
3010,GERMINAL CENTRE,34134,17202
3011,GERMINAL CENTRE,34134,17179
3012,GERMINAL CENTRE,34123,17155
3013,GERMINAL CENTRE,34123,17120
3014,GERMINAL CENTRE,34111,17097
3015,GERMINAL CENTRE,34099,17061
3016,GERMINAL CENTRE,34088,17038
3017,GERMINAL CENTRE,34088,17015
3018,GERMINAL CENTRE,34064,16979
3019,GERMINAL CENTRE,34052,16968
3020,GERMINAL CENTRE,34041,16956
3021,GERMINAL CENTRE,34041,16932
3022,GERMINAL CENTRE,34017,16897
3023,GERMINAL CENTRE,34005,16874
3024,GERMINAL CENTRE,33982,16839
3025,GERMINAL CENTRE,33970,16815
3026,GERMINAL CENTRE,33935,16768
3027,GERMINAL CENTRE,33923,16757
3028,GERMINAL CENTRE,33900,16721
3029,GERMINAL CENTRE,33876,16686
3030,GERMINAL CENTRE,33865,16628
3031,GERMINAL CENTRE,33853,16604
3032,GERMINAL CENTRE,33818,16557
3033,GERMINAL CENTRE,33806,16534
3034,GERMINAL CENTRE,33794,16499
3035,GERMINAL CENTRE,33783,16499
3036,GERMINAL CENTRE,33783,16487
3037,GERMINAL CENTRE,33771,16475
3038,GERMINAL CENTRE,33759,16463
3039,GERMINAL CENTRE,33759,16452
3040,GERMINAL CENTRE,33736,16440
3041,GERMINAL CENTRE,33724,16416
3042,GERMINAL CENTRE,33689,16405
3043,GERMINAL CENTRE,33677,16393
3044,GERMINAL CENTRE,33654,16370
3045,GERMINAL CENTRE,33630,16346
3046,GERMINAL CENTRE,33595,16323
3047,GERMINAL CENTRE,33583,16311
3048,GERMINAL CENTRE,33548,16288
3049,GERMINAL CENTRE,33525,16264
3050,GERMINAL CENTRE,33490,16241
3051,GERMINAL CENTRE,33466,16217
3052,GERMINAL CENTRE,33443,16194
3053,GERMINAL CENTRE,33419,16182
3054,GERMINAL CENTRE,33407,16170
3055,GERMINAL CENTRE,33361,16135
3056,GERMINAL CENTRE,33349,16112
3057,GERMINAL CENTRE,33325,16100
3058,GERMINAL CENTRE,33314,16065
3059,GERMINAL CENTRE,33302,16065
3060,GERMINAL CENTRE,33290,16053
3061,GERMINAL CENTRE,33278,16030
3062,GERMINAL CENTRE,33255,16006
3063,GERMINAL CENTRE,33243,15994
3064,GERMINAL CENTRE,33232,15983
3065,GERMINAL CENTRE,33220,15959
3066,GERMINAL CENTRE,33196,15947
3067,GERMINAL CENTRE,33173,15912
3068,GERMINAL CENTRE,33149,15889
3069,GERMINAL CENTRE,33138,15877
3070,GERMINAL CENTRE,33126,15877
3071,GERMINAL CENTRE,33103,15854
3072,GERMINAL CENTRE,33079,15830
3073,GERMINAL CENTRE,33044,15807
3074,GERMINAL CENTRE,33020,15795
3075,GERMINAL CENTRE,32997,15772
3076,GERMINAL CENTRE,32962,15748
3077,GERMINAL CENTRE,32950,15725
3078,GERMINAL CENTRE,32927,15713
3079,GERMINAL CENTRE,32915,15689
3080,GERMINAL CENTRE,32903,15689
